TicketID,CreatedAt,CustomerID,Language,Channel,IssueCategory,Priority,Description,AgentName,AdvisorName,DeskName,ResponseTimeMinutes,ResolutionTimeMinutes,CSAT,Sentiment,SupportQuality,Outcome,Organization,RefundAmount,Notes,CallTranscript
CFA-2025-0273,6/21/2025 8:07,CUST-45662,French,Chat,Transfer/ACH,Low,Virement ACH retardé ou non comptabilisé.,R. Gupta,Liam O'Connor,Cash Operations,5,209,5,Neutral,Excellent,Resolved,Contoso Financial Advisors,64.13,Résolu ; suivi planifié.,"Client : Oui, je peux fournir ces informations. Agent (R. Gupta): Je consulte les journaux et la politique des autorisations de votre compte. Agent (R. Gupta): J'ai appliqué un correctif et validé le résultat. Vous recevrez un e-mail détaillé, et votre conseiller/ère Liam O'Connor assurera un suivi pendant 24 heures. Agent (R. Gupta): Puis-je vous aider avec autre chose aujourd'hui ? Vous recevrez aussi un sondage—votre avis nous aide beaucoup."
CFA-2025-0274,5/31/2025 13:43,CUST-26312,English,Chat,Transfer/ACH,High,ACH transfer delayed or failed to post.,R. Gupta,Liam O'Connor,Cash Operations,3,414,4,Neutral,Excellent,Resolved,Contoso Financial Advisors,0,Resolved; follow-up scheduled.,"Agent (R. Gupta): You're connected with Contoso Support. Customer: An ACH I initiated hasn't posted. Agent (R. Gupta): Could you share the exact time it occurred and any error message? Customer: Sure, I can provide that. "
CFA-2025-0275,4/22/2025 13:46,CUST-66184,Spanish,Phone,Fraud Alert,Medium,Transacción no reconocida activó una alerta de fraude.,L. Nguyen,Noah Fernandez,Fraud Operations,4,512,4,Positive,Excellent,Resolved,Contoso Financial Advisors,0,Resuelto; seguimiento programado.,"Cliente: Claro, puedo proporcionarlo. Agent (L. Nguyen): Estoy revisando los registros y la política de permisos de su cuenta. Agent (L. Nguyen): He aplicado una solución y validado el resultado. Recibirá un correo con detalles, y su asesor/a Noah Fernandez hará seguimiento durante 24 horas. Agent (L. Nguyen): ¿Hay algo más en lo que pueda ayudarle hoy? También recibirá una encuesta—su opinión nos ayuda mucho."
CFA-2025-0276,5/6/2025 12:04,CUST-78208,French,In-App,Fraud Alert,High,Opération non reconnue ayant déclenché une alerte fraude.,S. Thompson,Amélie Bernard,Fraud Operations,84,1188,5,Neutral,Excellent,Resolved,Contoso Financial Advisors,0,Résolu ; suivi planifié.,"Client : Oui, je peux fournir ces informations. Agent (S. Thompson): Je consulte les journaux et la politique des autorisations de votre compte. Agent (S. Thompson): J'ai appliqué un correctif et validé le résultat. Vous recevrez un e-mail détaillé, et votre conseiller/ère Amélie Bernard assurera un suivi pendant 24 heures. Agent (S. Thompson): Puis-je vous aider avec autre chose aujourd'hui ? Vous recevrez aussi un sondage—votre avis nous aide beaucoup."
CFA-2025-0277,5/28/2025 8:18,CUST-64637,English,Chat,Regulatory Disclosure,Medium,Missing ADV Part 2A link in client portal.,S. Thompson,Miguel Castillo,Compliance Desk,4,,1,Neutral,Poor,Unresolved,Contoso Financial Advisors,15.99,Escalated; awaiting specialist update.,"Agent (S. Thompson): You're connected with Contoso Support. Customer: Where can I find the ADV disclosure? Agent (S. Thompson): Could you share the exact time it occurred and any error message? Customer: Sure, I can provide that. "
CFA-2025-0278,6/5/2025 18:54,CUST-48790,Spanish,In-App,Website Bug,Low,Error 500 en la página de posiciones.,A. Patel,Ana Morales,Digital Platforms – Web,56,,2,Negative,Poor,Unresolved,Contoso Financial Advisors,0,Escalado; en espera de actualización del especialista.,"Cliente: Claro, puedo proporcionarlo. Agent (A. Patel): Estoy revisando los registros y la política de permisos de su cuenta. Agent (A. Patel): He escalado el caso al equipo especialista y creado una alerta en la cuenta. El asesor Ana Morales le actualizará antes de finalizar el día. Agent (A. Patel): Le mantendremos informado por su medio de contacto preferido. Puede referirse al número de ticket en cualquier respuesta."
CFA-2025-0279,5/23/2025 11:34,CUST-23681,French,Chat,Fee Inquiry,Medium,Question sur les frais de conseil et paliers.,B. Kim,Hugo Martin,Billing Operations,2,362,3,Neutral,Average,Resolved,Contoso Financial Advisors,51.53,Résolu ; suivi planifié.,"Client : Oui, je peux fournir ces informations. Agent (B. Kim): Je consulte les journaux et la politique des autorisations de votre compte. Agent (B. Kim): J'ai appliqué un correctif et validé le résultat. Vous recevrez un e-mail détaillé, et votre conseiller/ère Hugo Martin assurera un suivi pendant 24 heures. Agent (B. Kim): Puis-je vous aider avec autre chose aujourd'hui ? Vous recevrez aussi un sondage—votre avis nous aide beaucoup."
CFA-2025-0280,5/2/2025 18:22,CUST-32182,English,Phone,Tax Document,Medium,1099 form not available or missing data.,J. Chen,Nikhil Verma,Tax Center,2,350,5,Positive,Excellent,Resolved,Contoso Financial Advisors,0,Resolved; follow-up scheduled.,"Agent (J. Chen): Thank you for calling Contoso Financial Advisors. Customer: I'm missing my 1099 form. Agent (J. Chen): Could you share the exact time it occurred and any error message? Customer: Sure, I can provide that. "
CFA-2025-0281,7/2/2025 17:37,CUST-43926,Spanish,Chat,Account Access,Low,No puedo iniciar sesión; la MFA no funciona.,L. Nguyen,Grace Lee,Client Access Support,1,43,5,Positive,Excellent,Resolved,Contoso Financial Advisors,0,Resuelto; seguimiento programado.,"Cliente: Claro, puedo proporcionarlo. Agent (L. Nguyen): Estoy revisando los registros y la política de permisos de su cuenta. Agent (L. Nguyen): He aplicado una solución y validado el resultado. Recibirá un correo con detalles, y su asesor/a Grace Lee hará seguimiento durante 24 horas. Agent (L. Nguyen): ¿Hay algo más en lo que pueda ayudarle hoy? También recibirá una encuesta—su opinión nos ayuda mucho."
CFA-2025-0282,8/3/2025 13:19,CUST-15356,French,Chat,Account Access,Medium,Impossible de se connecter ; MFA ne fonctionne pas.,A. Patel,Pablo Navarro,Client Access Support,2,,2,Negative,Poor,Unresolved,Contoso Financial Advisors,30.79,Escaladé ; en attente de la mise à jour du spécialiste.,"Client : Oui, je peux fournir ces informations. Agent (A. Patel): Je consulte les journaux et la politique des autorisations de votre compte. Agent (A. Patel): J'ai transmis le dossier à l'équipe spécialisée et placé une alerte sur le compte. Le conseiller Pablo Navarro vous tiendra informé d'ici la fin de la journée. Agent (A. Patel): Nous vous tiendrons informé via votre moyen de contact préféré. Vous pouvez mentionner le numéro de ticket dans toute réponse."
CFA-2025-0283,6/25/2025 14:15,CUST-64736,English,Email,Trade Execution,Low,Trade failed during market hours; order stuck in pending.,D. Johnson,Marc Dubois,Trading Desk – Equities,53,154,4,Neutral,Excellent,Resolved,Contoso Financial Advisors,35.15,Resolved; follow-up scheduled.,"Agent (D. Johnson): Thanks for contacting Contoso Support. Customer: My order stayed pending and missed the fill. Agent (D. Johnson): Could you share the exact time it occurred and any error message? Customer: Sure, I can provide that. "
CFA-2025-0284,5/26/2025 8:23,CUST-50736,Spanish,Chat,Tax Document,Low,Falta el formulario 1099 o tiene datos incompletos.,A. Patel,Nikhil Verma,Tax Center,4,529,4,Neutral,Excellent,Resolved,Contoso Financial Advisors,0,Resuelto; seguimiento programado.,"Cliente: Claro, puedo proporcionarlo. Agent (A. Patel): Estoy revisando los registros y la política de permisos de su cuenta. Agent (A. Patel): He aplicado una solución y validado el resultado. Recibirá un correo con detalles, y su asesor/a Nikhil Verma hará seguimiento durante 24 horas. Agent (A. Patel): ¿Hay algo más en lo que pueda ayudarle hoy? También recibirá una encuesta—su opinión nos ayuda mucho."
CFA-2025-0285,5/5/2025 16:28,CUST-26316,French,Chat,Mobile App Bug,Medium,L'application plante sur la vue portefeuille.,C. Williams,Pedro Santos,Digital Platforms – Mobile,4,,3,Negative,Average,Unresolved,Contoso Financial Advisors,0,Escaladé ; en attente de la mise à jour du spécialiste.,"Client : Oui, je peux fournir ces informations. Agent (C. Williams): Je consulte les journaux et la politique des autorisations de votre compte. Agent (C. Williams): J'ai transmis le dossier à l'équipe spécialisée et placé une alerte sur le compte. Le conseiller Pedro Santos vous tiendra informé d'ici la fin de la journée. Agent (C. Williams): Nous vous tiendrons informé via votre moyen de contact préféré. Vous pouvez mentionner le numéro de ticket dans toute réponse."
CFA-2025-0286,8/22/2025 17:17,CUST-60222,English,Email,Statement Error,Low,Monthly statement shows incorrect balance/fees.,J. Chen,Ethan Park,Client Reporting Desk,155,,1,Negative,Poor,Unresolved,Contoso Financial Advisors,89.19,Escalated; awaiting specialist update.,"Agent (J. Chen): Thanks for contacting Contoso Support. Customer: My statement shows a fee I don't recognize. Agent (J. Chen): Could you share the exact time it occurred and any error message? Customer: Sure, I can provide that. "
CFA-2025-0287,6/5/2025 14:58,CUST-82935,Spanish,Chat,Fee Inquiry,High,Consulta sobre tarifas de asesoría y tramos.,S. Thompson,Jordan Blake,Billing Operations,6,207,5,Neutral,Excellent,Resolved,Contoso Financial Advisors,27.24,Resuelto; seguimiento programado.,"Cliente: Claro, puedo proporcionarlo. Agent (S. Thompson): Estoy revisando los registros y la política de permisos de su cuenta. Agent (S. Thompson): He aplicado una solución y validado el resultado. Recibirá un correo con detalles, y su asesor/a Jordan Blake hará seguimiento durante 24 horas. Agent (S. Thompson): ¿Hay algo más en lo que pueda ayudarle hoy? También recibirá una encuesta—su opinión nos ayuda mucho."
CFA-2025-0288,5/12/2025 7:11,CUST-94832,French,Phone,Transfer/ACH,Low,Virement ACH retardé ou non comptabilisé.,S. Thompson,Jean-Pierre Rousseau,Cash Operations,3,162,5,Positive,Excellent,Resolved,Contoso Financial Advisors,0,Résolu ; suivi planifié.,"Client : Oui, je peux fournir ces informations. Agent (S. Thompson): Je consulte les journaux et la politique des autorisations de votre compte. Agent (S. Thompson): J'ai appliqué un correctif et validé le résultat. Vous recevrez un e-mail détaillé, et votre conseiller/ère Jean-Pierre Rousseau assurera un suivi pendant 24 heures. Agent (S. Thompson): Puis-je vous aider avec autre chose aujourd'hui ? Vous recevrez aussi un sondage—votre avis nous aide beaucoup."
CFA-2025-0289,6/29/2025 18:45,CUST-50057,English,Chat,Transfer/ACH,Low,ACH transfer delayed or failed to post.,S. Thompson,Liam O'Connor,Cash Operations,6,292,5,Positive,Excellent,Resolved,Contoso Financial Advisors,52.99,Resolved; follow-up scheduled.,"Agent (S. Thompson): You're connected with Contoso Support. Customer: An ACH I initiated hasn't posted. Agent (S. Thompson): Could you share the exact time it occurred and any error message? Customer: Sure, I can provide that. "
CFA-2025-0290,6/16/2025 13:13,CUST-78644,Spanish,Chat,Fee Inquiry,High,Consulta sobre tarifas de asesoría y tramos.,R. Gupta,Jordan Blake,Billing Operations,3,,1,Negative,Poor,Unresolved,Contoso Financial Advisors,94.38,Escalado; en espera de actualización del especialista.,"Cliente: Claro, puedo proporcionarlo. Agent (R. Gupta): Estoy revisando los registros y la política de permisos de su cuenta. Agent (R. Gupta): He escalado el caso al equipo especialista y creado una alerta en la cuenta. El asesor Jordan Blake le actualizará antes de finalizar el día. Agent (R. Gupta): Le mantendremos informado por su medio de contacto preferido. Puede referirse al número de ticket en cualquier respuesta."
CFA-2025-0291,7/8/2025 14:41,CUST-18434,French,Phone,Advisory Appointment,High,Besoin de reprogrammer avec le conseiller ; calendrier non synchronisé.,E. Martinez,Caroline Foster,Advisory Services – Scheduling,9,115,4,Positive,Excellent,Resolved,Contoso Financial Advisors,0,Résolu ; suivi planifié.,"Client : Oui, je peux fournir ces informations. Agent (E. Martinez): Je consulte les journaux et la politique des autorisations de votre compte. Agent (E. Martinez): J'ai appliqué un correctif et validé le résultat. Vous recevrez un e-mail détaillé, et votre conseiller/ère Caroline Foster assurera un suivi pendant 24 heures. Agent (E. Martinez): Puis-je vous aider avec autre chose aujourd'hui ? Vous recevrez aussi un sondage—votre avis nous aide beaucoup."
CFA-2025-0292,5/23/2025 17:19,CUST-55386,English,Chat,Regulatory Disclosure,Critical,Missing ADV Part 2A link in client portal.,C. Williams,Helena Fischer,Compliance Desk,3,1632,2,Positive,Poor,Resolved,Contoso Financial Advisors,0,Resolved; follow-up scheduled.,"Agent (C. Williams): You're connected with Contoso Support. Customer: Where can I find the ADV disclosure? Agent (C. Williams): Could you share the exact time it occurred and any error message? Customer: Sure, I can provide that. "
CFA-2025-0293,5/4/2025 18:22,CUST-73459,Spanish,Chat,Trade Execution,Low,La orden falló en horario de mercado; quedó en pendiente.,L. Nguyen,Priya Shah,Trading Desk – Equities,5,125,5,Neutral,Excellent,Resolved,Contoso Financial Advisors,34.42,Resuelto; seguimiento programado.,"Cliente: Claro, puedo proporcionarlo. Agent (L. Nguyen): Estoy revisando los registros y la política de permisos de su cuenta. Agent (L. Nguyen): He aplicado una solución y validado el resultado. Recibirá un correo con detalles, y su asesor/a Priya Shah hará seguimiento durante 24 horas. Agent (L. Nguyen): ¿Hay algo más en lo que pueda ayudarle hoy? También recibirá una encuesta—su opinión nos ayuda mucho."
CFA-2025-0294,6/10/2025 18:19,CUST-41138,French,Phone,Fraud Alert,Critical,Opération non reconnue ayant déclenché une alerte fraude.,S. Thompson,Rohan Mehta,Fraud Operations,3,,2,Neutral,Poor,Unresolved,Contoso Financial Advisors,0,Escaladé ; en attente de la mise à jour du spécialiste.,"Client : Oui, je peux fournir ces informations. Agent (S. Thompson): Je consulte les journaux et la politique des autorisations de votre compte. Agent (S. Thompson): J'ai transmis le dossier à l'équipe spécialisée et placé une alerte sur le compte. Le conseiller Rohan Mehta vous tiendra informé d'ici la fin de la journée. Agent (S. Thompson): Nous vous tiendrons informé via votre moyen de contact préféré. Vous pouvez mentionner le numéro de ticket dans toute réponse."
CFA-2025-0295,5/3/2025 15:07,CUST-76621,English,Chat,Website Bug,Low,Error 500 on positions page in web portal.,C. Williams,Bastien Leroy,Digital Platforms – Web,1,506,4,Positive,Excellent,Resolved,Contoso Financial Advisors,0,Resolved; follow-up scheduled.,"Agent (C. Williams): You're connected with Contoso Support. Customer: The positions page shows an error. Agent (C. Williams): Could you share the exact time it occurred and any error message? Customer: Sure, I can provide that. "
CFA-2025-0296,4/24/2025 17:05,CUST-46380,Spanish,Email,Fraud Alert,High,Transacción no reconocida activó una alerta de fraude.,L. Nguyen,Amélie Bernard,Fraud Operations,106,937,2,Positive,Poor,Resolved,Contoso Financial Advisors,0,Resuelto; seguimiento programado.,"Cliente: Claro, puedo proporcionarlo. Agent (L. Nguyen): Estoy revisando los registros y la política de permisos de su cuenta. Agent (L. Nguyen): He aplicado una solución y validado el resultado. Recibirá un correo con detalles, y su asesor/a Amélie Bernard hará seguimiento durante 24 horas. Agent (L. Nguyen): ¿Hay algo más en lo que pueda ayudarle hoy? También recibirá una encuesta—su opinión nos ayuda mucho."
